Image,actual_label,predicted_label,generated_caption,Description,gpt_score,gpt_reason
R_N_sp7_Image012.tif,Nemipterus sp,Satyrichthys laticeps,"Type: Sagittal. Side: Right otolith. Shape: elliptical, crenate dorsal and sinuate ventral margins. Sulcus acusticus: heterosulcoid,ostial, median. Ostium: tubular. Cauda: tubular, straight. Anterior region: angled, rostrum and antirostrum poorly defined. Posterior region: double peaked","Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum angled and antirostrum round. Excisura wide with shallow, acute notch. Posterior region: angled.",5,"The generated description has several factual errors and omissions, such as the shape and features of the ostium, cauda, and anterior region."
R_N_sp8_Image001.tif,Nemipterus sp,Minous dempsterae,"Type: Sagittal. Side: Right otolith. Shape: elliptical, lobbed dorsal and sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, slightly curved. Anterior region: irregular to peaked, rostrum and antirostrum blunt excisura moderately wide with shallow notch. Posterior region: round.","Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: blunt to angled, Rostrum blunt and antirostrum round. Excisura wide with shallow, acute notch. Posterior region: round.",7,Minor factual differences in shape description and curvature of cauda.
R_N_sp8_Image002.tif,Nemipterus sp,Minous dempsterae,"Type: Sagittal. Side: Right otolith. Shape: elliptical, lobbed dorsal and sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, slightly curved. Anterior region: irregular to peaked, rostrum and antirostrum blunt excisura moderately wide with shallow notch. Posterior region: round to blunt.","Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: blunt to angled, Rostrum blunt and antirostrum round. Excisura wide with shallow, acute notch. Posterior region: round.",6,"The generated description has several minor factual differences and omissions, such as the curvature of the cauda and the description of the anterior region."
R_N_sp8_Image003.tif,Nemipterus sp,Minous dempsterae,"Type: Sagittal. Side: Right otolith. Shape: elliptical, lobbed dorsal and sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, slightly curved. Anterior region: irregular to peaked, rostrum and antirostrum blunt excisura moderately wide with shallow notch. Posterior region: round.","Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: blunt to angled, Rostrum blunt and antirostrum round. Excisura wide with shallow, acute notch. Posterior region: round.",6,"Several minor factual differences in shape, curvature, and description of regions."
R_N_sp8_Image004.tif,Nemipterus sp,Satyrichthys laticeps,"Type: Sagittal. Side: Right otolith. Shape: elliptical, crenate dorsal and sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular slightly curved. Anterior region: irregular to peaked, rostrum and antirostrum blunt excisura moderately narrow with shallow notch. Posterior region: angled.","Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: blunt to angled, Rostrum blunt and antirostrum round. Excisura wide with shallow, acute notch. Posterior region: round.",5,"The generated description has several factual differences in shape, curvature, and region descriptions."
R_N_sp8_Image005.tif,Nemipterus sp,Minous dempsterae,"Type: Sagittal. Side: Right otolith. Shape: elliptical, lobbed dorsal and sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, slightly curved. Anterior region: irregular to peaked, rostrum and antirostrum blunt, excisura wide with shallow notch. Posterior region: double-peaked.","Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: blunt to angled, Rostrum blunt and antirostrum round. Excisura wide with shallow, acute notch. Posterior region: round.",5,"The generated description has several factual differences, particularly in shape, cauda curvature, and posterior region."
R_N_sp8_Image006.tif,Nemipterus sp,Minous dempsterae,"Type: Sagittal. Side: Right otolith. Shape: elliptical, lobbed dorsal and sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, slightly curved. Anterior region: angled to peaked, rostrum and antirostrum blunt, excisura wide with shallow notch. Posterior region: irregular to round.","Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: blunt to angled, Rostrum blunt and antirostrum round. Excisura wide with shallow, acute notch. Posterior region: round.",6,"The generated description has several minor factual differences and omissions, such as the shape and curvature details."
R_N_sp8_Image007.tif,Nemipterus sp,Minous dempsterae,"Type: Sagittal. Side: Right otolith. Shape: elliptical, lobbed dorsal and sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, slightly curved. Anterior region: irregular to peaked, rostrum and antirostrum blunt excisura moderately wide with shallow notch. Posterior region: round to blunt.","Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: blunt to angled, Rostrum blunt and antirostrum round. Excisura wide with shallow, acute notch. Posterior region: round.",7,Minor factual differences in shape description and curvature of cauda.
R_N_sp8_Image008.tif,Nemipterus sp,Minous dempsterae,"Type: Sagittal. Side: Right otolith. Shape: elliptical, lobbed dorsal and sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, slightly curved. Anterior region: irregular to peaked, rostrum and antirostrum blunt excisura moderately wide with shallow notch. Posterior region: double-peaked.","Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: blunt to angled, Rostrum blunt and antirostrum round. Excisura wide with shallow, acute notch. Posterior region: round.",5,"The generated description has several inaccuracies in shape, cauda curvature, and posterior region details."
R_N_sp8_Image009.tif,Nemipterus sp,Minous dempsterae,"Type: Sagittal. Side: Right otolith. Shape: elliptical, lobbed dorsal and sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, slightly curved. Anterior region: angled to peaked, rostrum and antirostrum poorly defined; excisura wide with shallow notch. Posterior region: blunt to round.","Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: blunt to angled, Rostrum blunt and antirostrum round. Excisura wide with shallow, acute notch. Posterior region: round.",7,Minor factual differences in shape description and curvature of cauda.
R_N_sp8_Image010.tif,Nemipterus sp,Minous dempsterae,"Type: Sagittal. Side: Right otolith. Shape: elliptical, lobbed dorsal and sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, slightly curved. Anterior region: irregular to peaked, rostrum and antirostrum blunt excisura moderately wide with shallow notch. Posterior region: blunt.","Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: blunt to angled, Rostrum blunt and antirostrum round. Excisura wide with shallow, acute notch. Posterior region: round.",6,The generated description has several minor factual differences and omissions.
R_N_sp8_Image011.tif,Nemipterus sp,Minous dempsterae,"Type: Sagittal. Side: Right otolith. Shape: elliptical, lobbed dorsal and sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, slightly curved. Anterior region: irregular to peaked, rostrum and antirostrum blunt excisura moderately wide with shallow notch. Posterior region: double-peaked.","Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: blunt to angled, Rostrum blunt and antirostrum round. Excisura wide with shallow, acute notch. Posterior region: round.",5,"The generated description has several inaccuracies in shape, cauda curvature, and posterior region details."
R_N_sp8_Image012.tif,Nemipterus sp,Minous dempsterae,"Type: Sagittal. Side: Right otolith. Shape: elliptical, lobed dorsal and sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, slightly curved. Anterior region: irregular to peaked, rostrum and antirostrum blunt, excisura wide with shallow, acute notch. Posterior region: irregular to flattened.","Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: blunt to angled, Rostrum blunt and antirostrum round. Excisura wide with shallow, acute notch. Posterior region: round.",6,"The generated description has several inaccuracies in shape, cauda curvature, and posterior region details."
R_N_sp9_Image001.tif,Nemipterus sp,Minous dempsterae,"Type: Sagittal. Side: Right otolith. Shape: elliptical, sinuate dorsal and sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, slightly curved. Anterior region: irregular to peaked, rostrum and antirostrum blunt excisura moderately wide with shallow notch. Posterior region: blunt.","Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum angled and antirostrum poorly defined. Excisura and notch poorly defined. Posterior region: round.",6,"Partly correct but with important differences in shape, curvature, and region descriptions."
R_N_sp9_Image002.tif,Nemipterus sp,Minous dempsterae,"Type: Sagittal. Side: Right otolith. Shape: elliptical, sinuate dorsal and sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, slightly curved. Anterior region: irregular to peaked, rostrum and antirostrum blunt excisura moderately wide with shallow notch. Posterior region: blunt.","Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum angled and antirostrum poorly defined. Excisura and notch poorly defined. Posterior region: round.",5,"The generated description has several inaccuracies in shape, curvature, and region definitions."
R_N_sp9_Image003.tif,Nemipterus sp,Polymixia fusca,"Type: Sagittal. Side: Right otolith. Shape: approximately pentagonal, irregular dorsal and sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than the cauda. Cauda: tubular, curved, markedly curved from the middle region, ending close to the postero- ventral margin. anterior region: angled to double-peaked, rostrum short, broad, peaked to slightly flattened; antirostrum peaked; excisura wide with wide, shallow notch. Posterior region: angled.","Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum angled and antirostrum poorly defined. Excisura and notch poorly defined. Posterior region: round.",4,The generated description has several shape and structural inaccuracies compared to the ground-truth.
R_N_sp9_Image004.tif,Nemipterus sp,Psenopsis sp,"Type: Sagittal. Side: Right otolith. Shape: Hexagonal to fusiform, lobed to sinuate dorsal and entire ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: tubular. Cauda: tubular, slightly to strongly curved. Anterior region: peaked, rostrum blunt and antirostrum poorly developed, excisura and notch poorly developed. Posterior region: round to blunt.","Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum angled and antirostrum poorly defined. Excisura and notch poorly defined. Posterior region: round.",5,The generated description has several shape and feature discrepancies compared to the ground-truth.
R_N_sp9_Image005.tif,Nemipterus sp,Minous dempsterae,"Type: Sagittal. Side: Right otolith. Shape: elliptical, sinuate dorsal and sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, slightly curved. Anterior region: irregular to peaked, rostrum and antirostrum blunt excisura moderately wide with shallow notch. Posterior region: irregular to blunt.","Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum angled and antirostrum poorly defined. Excisura and notch poorly defined. Posterior region: round.",6,"Partly correct but with important differences in shape, curvature, and region descriptions."
R_N_sp9_Image006.tif,Nemipterus sp,Minous dempsterae,"Type: Sagittal. Side: Right otolith. Shape: elliptical, sinuate dorsal and sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, slightly curved. Anterior region: round, rostrum blunt and antirostrum blunt, excisura narrow with shallow, acute notch. Posterior region: peaked.","Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum angled and antirostrum poorly defined. Excisura and notch poorly defined. Posterior region: round.",4,"The generated description has several inaccuracies in shape, curvature, and region descriptions."
R_N_sp9_Image007.tif,Nemipterus sp,Minous dempsterae,"Type: Sagittal. Side: Right otolith. Shape: elliptical, sinuate dorsal and sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, slightly curved. Anterior region: irregular to peaked, rostrum and antirostrum blunt excisura moderately wide with shallow notch. Posterior region: double-peaked.","Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum angled and antirostrum poorly defined. Excisura and notch poorly defined. Posterior region: round.",5,"The generated description has several inaccuracies in shape, cauda curvature, and anterior/posterior region details."
R_N_sp9_Image008.tif,Nemipterus sp,Minous dempsterae,"Type: Sagittal. Side: Right otolith. Shape: elliptical, sinuate dorsal and sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, slightly curved. Anterior region: round, rostrum blunt and antirostrum blunt, excisura narrow with shallow, acute notch. Posterior region: peaked.","Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum angled and antirostrum poorly defined. Excisura and notch poorly defined. Posterior region: round.",4,"The generated description has several inaccuracies in shape, curvature, and regional descriptions."
R_N_sp9_Image009.tif,Nemipterus sp,Polymixia fusca,"Type: Sagittal. Side: Right otolith. Shape: approximately pentagonal, irregular dorsal and sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than the cauda. Cauda: tubular, curved, markedly curved from the middle region, ending close to the postero- ventral margin. anterior region: angled to double-peaked, rostrum short, broad, peaked to slightly flattened; antirostrum peaked; excisura wide with wide, shallow notch. Posterior region: angled.","Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum angled and antirostrum poorly defined. Excisura and notch poorly defined. Posterior region: round.",4,"The generated description has several inaccuracies in shape, margin, and posterior region details."
R_N_sp9_Image010.tif,Nemipterus sp,Minous dempsterae,"Type: Sagittal. Side: Right otolith. Shape: elliptical to rhomboidal, sinuate to crenate dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid,ostial, median. Ostium: tubular. Cauda: tubular, straight. Anterior region: irregular to angled, rostrum and antirostrum blunt, excisura wide with shallow notch. Posterior region: irregular to flattened.","Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum angled and antirostrum poorly defined. Excisura and notch poorly defined. Posterior region: round.",4,The generated description has several shape and structural inaccuracies compared to the ground-truth.
R_N_sp9_Image011.tif,Nemipterus sp,Minous dempsterae,"Type: Sagittal. Side: Right otolith. Shape: elliptical to rhomboidal, sinuate to crenate dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid,ostial, median. Ostium: tubular. Cauda: tubular, straight. Anterior region: irregular to double peaked, rostrum and antirostrum blunt, excisura wide with wide, deep notch. Posterior region: blunt.","Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum angled and antirostrum poorly defined. Excisura and notch poorly defined. Posterior region: round.",3,"The generated description has several inaccuracies in shape, margins, ostium, cauda, and regions."
R_N_sp9_Image012.tif,Nemipterus sp,Minous dempsterae,"Type: Sagittal. Side: Right otolith. Shape: elliptical, sinuate to crenate dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, slightly curved. Anterior region: irregular to angled, rostrum and antirostrum blunt, excisura wide with shallow notch. Posterior region: irregular to flattened.","Type: Sagittal, Side: Right otolith. Shape: oval to elliptic, sinuate to entire dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum angled and antirostrum poorly defined. Excisura and notch poorly defined. Posterior region: round.",5,"The generated description has several factual differences and omissions, particularly in shape, cauda curvature, and posterior region."
L_O_sp1_Image001.tif,Oreochromis sp,Minous dempsterae,"Type: Sagittal. Side: Right otolith. Shape: elliptical, sinuate to crenate dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, slightly curved. Anterior region: angled to peaked, rostrum and antirostrum blunt, excisura wide with shallow notch. Posterior region: irregular to double-peaked.","Type: Sagittal, Side: Left otolith. Shape: elliptic, crenate to lobed dorsal margin and serrated ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: irregular, Rostrum blunt and antirostrum poorly developed or blunt, excisura moderately wide with shallow notch. Posterior: Round to flattened",4,"Several factual errors, including side, shape, and curvature details."
L_O_sp1_Image002.tif,Oreochromis sp,Lepidotrigla spiloptera,"Type: Sagittal. Side: Right otolith. Shape: elliptical, lobed dorsal and crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median to supramedian. Ostium: Funnel-like. Cauda: tubular, slightly curved. Anterior region: irregular to peaked, rostrum and antirostrum blunt excisura moderately wide with shallow notch. Posterior region: double-peaked.","Type: Sagittal, Side: Left otolith. Shape: elliptic, crenate to lobed dorsal margin and serrated ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: irregular, Rostrum blunt and antirostrum poorly developed or blunt, excisura moderately wide with shallow notch. Posterior: Round to flattened",4,"Several factual errors, including side, shape details, and posterior description."
L_O_sp1_Image003.tif,Oreochromis sp,Minous dempsterae,"Type: Sagittal. Side: Right otolith. Shape: elliptical, lobed dorsal and crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median to supramedian. Ostium: Funnel-like. Cauda: tubular, slightly curved. Anterior region: irregular to peaked, rostrum and antirostrum blunt excisura moderately wide with shallow notch. Posterior region: double-peaked.","Type: Sagittal, Side: Left otolith. Shape: elliptic, crenate to lobed dorsal margin and serrated ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: irregular, Rostrum blunt and antirostrum poorly developed or blunt, excisura moderately wide with shallow notch. Posterior: Round to flattened",5,"Several factual differences in side, shape, cauda curvature, and posterior description."
L_O_sp1_Image004.tif,Oreochromis sp,Minous dempsterae,"Type: Sagittal. Side: Right otolith. Shape: elliptical, lobed dorsal and crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median to supramedian. Ostium: funnel-like. Cauda: tubular, slightly curved. Anterior region: irregular to peaked, rostrum and antirostrum blunt excisura moderately wide with shallow notch. Posterior region: double-peaked.","Type: Sagittal, Side: Left otolith. Shape: elliptic, crenate to lobed dorsal margin and serrated ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: irregular, Rostrum blunt and antirostrum poorly developed or blunt, excisura moderately wide with shallow notch. Posterior: Round to flattened",4,"Several factual errors, including side, margin descriptions, and posterior region shape."
L_O_sp1_Image005.tif,Oreochromis sp,Minous dempsterae,"Type: Sagittal. Side: Right otolith. Shape: elliptical, sinuate to crenate dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, slightly curved. Anterior region: angled to peaked, rostrum and antirostrum blunt, excisura wide with shallow notch. Posterior region: irregular to double-peaked.","Type: Sagittal, Side: Left otolith. Shape: elliptic, crenate to lobed dorsal margin and serrated ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: irregular, Rostrum blunt and antirostrum poorly developed or blunt, excisura moderately wide with shallow notch. Posterior: Round to flattened",4,"Several factual errors, including side, shape, and curvature details."
L_O_sp1_Image006.tif,Oreochromis sp,Minous dempsterae,"Type: Sagittal. Side: Right otolith. Shape: elliptical, sinuate to crenate dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, straight. Anterior region: angled to irregular, rostrum and antirostrum blunt, excisura wide with deep acute notch. Posterior region: irregular.","Type: Sagittal, Side: Left otolith. Shape: elliptic, crenate to lobed dorsal margin and serrated ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: irregular, Rostrum blunt and antirostrum poorly developed or blunt, excisura moderately wide with shallow notch. Posterior: Round to flattened",4,"Several factual errors, including side, shape, and cauda description."
L_O_sp1_Image007.tif,Oreochromis sp,Minous dempsterae,"Type: Sagittal. Side: Right otolith. Shape: elliptical, lobed dorsal and sinuate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, slightly curved. Anterior region: irregular to peaked, rostrum and antirostrum blunt excisura moderately wide with shallow notch. Posterior region: blunt.","Type: Sagittal, Side: Left otolith. Shape: elliptic, crenate to lobed dorsal margin and serrated ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: irregular, Rostrum blunt and antirostrum poorly developed or blunt, excisura moderately wide with shallow notch. Posterior: Round to flattened",5,"The generated description has several errors, including the side of the otolith and the curvature of the cauda."
L_O_sp1_Image008.tif,Oreochromis sp,Minous dempsterae,"Type: Sagittal. Side: Right otolith. Shape: elliptical, sinuate to crenate dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, slightly curved. Anterior region: angled to peaked, rostrum and antirostrum blunt, excisura wide with shallow notch. Posterior region: irregular to double-peaked.","Type: Sagittal, Side: Left otolith. Shape: elliptic, crenate to lobed dorsal margin and serrated ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: irregular, Rostrum blunt and antirostrum poorly developed or blunt, excisura moderately wide with shallow notch. Posterior: Round to flattened",4,"Several factual differences in side, shape, cauda curvature, and posterior description."
L_O_sp1_Image009.tif,Oreochromis sp,Minous dempsterae,"Type: Sagittal. Side: Right otolith. Shape: elliptical, sinuate to crenate dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, slightly curved. Anterior region: angled to peaked, rostrum and antirostrum blunt, excisura wide with shallow notch. Posterior region: irregular to double-peaked.","Type: Sagittal, Side: Left otolith. Shape: elliptic, crenate to lobed dorsal margin and serrated ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: irregular, Rostrum blunt and antirostrum poorly developed or blunt, excisura moderately wide with shallow notch. Posterior: Round to flattened",4,"Several factual errors, including side, shape, and curvature details."
L_O_sp1_Image010.tif,Oreochromis sp,Minous dempsterae,"Type: Sagittal. Side: Right otolith. Shape: elliptical, sinuate to crenate dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, slightly curved. Anterior region: angled to peaked, rostrum and antirostrum blunt, excisura wide with shallow notch. Posterior region: irregular to double-peaked.","Type: Sagittal, Side: Left otolith. Shape: elliptic, crenate to lobed dorsal margin and serrated ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: irregular, Rostrum blunt and antirostrum poorly developed or blunt, excisura moderately wide with shallow notch. Posterior: Round to flattened",4,"Several factual errors, including side, shape, and curvature details."
L_O_sp1_Image011.tif,Oreochromis sp,Minous dempsterae,"Type: Sagittal. Side: Right otolith. Shape: elliptical, sinuate to crenate dorsal and sinuate to crenate ventral margins. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like. Cauda: tubular, slightly curved. Anterior region: angled to round, rostrum and antirostrum poorly defined, excisura wide with poorly defined notch. Posterior region: irregular to flattened.","Type: Sagittal, Side: Left otolith. Shape: elliptic, crenate to lobed dorsal margin and serrated ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly to markedly curved. Anterior region: irregular, Rostrum blunt and antirostrum poorly developed or blunt, excisura moderately wide with shallow notch. Posterior: Round to flattened",5,"The generated description has several factual errors, including the side of the otolith and differences in shape and curvature details."
