Image,actual_label,predicted_label,BLEU-1,BLEU-2,BLEU-3,BLEU-4,ROUGE-L,METEOR,CIDEr
Minous dempsterae_Sp4_L (139).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (14).tif,Minous dempsterae,Dactyloptena orientalis,0.8546989974855745,0.752071063517026,0.6724308491546769,0.6098598444029509,0.7446808510638298,0.47767545256227373,0.0
Minous dempsterae_Sp4_L (140).tif,Minous dempsterae,Minous dempsterae,0.8686936693348039,0.8149068954213615,0.7752903951623803,0.7424977034393256,0.7956989247311829,0.5071095872883531,0.0
Minous dempsterae_Sp4_L (141).tif,Minous dempsterae,Minous dempsterae,0.8686936693348039,0.8149068954213615,0.7752903951623803,0.7424977034393256,0.7956989247311829,0.5071095872883531,0.0
Minous dempsterae_Sp4_L (142).tif,Minous dempsterae,Minous dempsterae,0.8824511310746366,0.8210963276209297,0.7679120039577523,0.7328524414934676,0.8351648351648352,0.5212279903900536,0.0
Minous dempsterae_Sp4_L (143).tif,Minous dempsterae,Minous dempsterae,0.8824511310746366,0.8210963276209297,0.7679120039577523,0.7328524414934676,0.8351648351648352,0.5212279903900536,0.0
Minous dempsterae_Sp4_L (144).tif,Minous dempsterae,Minous dempsterae,0.8686936693348039,0.8149068954213615,0.7752903951623803,0.7424977034393256,0.7956989247311829,0.5071095872883531,0.0
Minous dempsterae_Sp4_L (145).tif,Minous dempsterae,Minous dempsterae,0.8686936693348039,0.8149068954213615,0.7752903951623803,0.7424977034393256,0.7956989247311829,0.5071095872883531,0.0
Minous dempsterae_Sp4_L (146).tif,Minous dempsterae,Minous dempsterae,0.8686936693348039,0.8149068954213615,0.7752903951623803,0.7424977034393256,0.7956989247311829,0.5071095872883531,0.0
Minous dempsterae_Sp4_L (147).tif,Minous dempsterae,Minous dempsterae,0.8686936693348039,0.8149068954213615,0.7752903951623803,0.7424977034393256,0.7956989247311829,0.5071095872883531,0.0
Minous dempsterae_Sp4_L (148).tif,Minous dempsterae,Minous dempsterae,0.8686936693348039,0.8149068954213615,0.7752903951623803,0.7424977034393256,0.7956989247311829,0.5071095872883531,0.0
Minous dempsterae_Sp4_L (149).tif,Minous dempsterae,Minous dempsterae,0.8686936693348039,0.8149068954213615,0.7752903951623803,0.7424977034393256,0.7956989247311829,0.5071095872883531,0.0
Minous dempsterae_Sp4_L (15).tif,Minous dempsterae,Dactyloptena orientalis,0.8546989974855745,0.752071063517026,0.6724308491546769,0.6098598444029509,0.7446808510638298,0.47767545256227373,0.0
Minous dempsterae_Sp4_L (150).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (151).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (152).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (153).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (154).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (155).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (156).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (157).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (158).tif,Minous dempsterae,Minous dempsterae,0.8686936693348039,0.8149068954213615,0.7752903951623803,0.7424977034393256,0.7956989247311829,0.5071095872883531,0.0
Minous dempsterae_Sp4_L (159).tif,Minous dempsterae,Minous dempsterae,0.8686936693348039,0.8149068954213615,0.7752903951623803,0.7424977034393256,0.7956989247311829,0.5071095872883531,0.0
Minous dempsterae_Sp4_L (16).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (160).tif,Minous dempsterae,Minous dempsterae,0.8686936693348039,0.8149068954213615,0.7752903951623803,0.7424977034393256,0.7956989247311829,0.5071095872883531,0.0
Minous dempsterae_Sp4_L (161).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (162).tif,Minous dempsterae,Minous dempsterae,0.8686936693348039,0.8149068954213615,0.7752903951623803,0.7424977034393256,0.7956989247311829,0.5071095872883531,0.0
Minous dempsterae_Sp4_L (163).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (164).tif,Minous dempsterae,Minous dempsterae,0.8525949996836888,0.7989536327030086,0.7594397864831263,0.731008371235612,0.8043478260869567,0.5030403434577199,0.0
Minous dempsterae_Sp4_L (165).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (166).tif,Minous dempsterae,Minous dempsterae,0.8525949996836888,0.7989536327030086,0.7594397864831263,0.731008371235612,0.8043478260869567,0.5030403434577199,0.0
Minous dempsterae_Sp4_L (167).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (168).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (169).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (17).tif,Minous dempsterae,Dactyloptena orientalis,0.8546989974855745,0.752071063517026,0.6724308491546769,0.6098598444029509,0.7446808510638298,0.47767545256227373,0.0
Minous dempsterae_Sp4_L (170).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (171).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (172).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (173).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (174).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (175).tif,Minous dempsterae,Dactyloptena orientalis,0.8546989974855745,0.752071063517026,0.6724308491546769,0.6098598444029509,0.7446808510638298,0.47767545256227373,0.0
Minous dempsterae_Sp4_L (176).tif,Minous dempsterae,Minous dempsterae,0.8525949996836888,0.7989536327030086,0.7594397864831263,0.731008371235612,0.8043478260869567,0.5030403434577199,0.0
Minous dempsterae_Sp4_L (177).tif,Minous dempsterae,Dactyloptena orientalis,0.8546989974855745,0.752071063517026,0.6724308491546769,0.6098598444029509,0.7446808510638298,0.47767545256227373,0.0
Minous dempsterae_Sp4_L (178).tif,Minous dempsterae,Dactyloptena orientalis,0.8546989974855745,0.752071063517026,0.6724308491546769,0.6098598444029509,0.7446808510638298,0.47767545256227373,0.0
Minous dempsterae_Sp4_L (179).tif,Minous dempsterae,Dactyloptena orientalis,0.8546989974855745,0.752071063517026,0.6724308491546769,0.6098598444029509,0.7446808510638298,0.47767545256227373,0.0
Minous dempsterae_Sp4_L (18).tif,Minous dempsterae,Dactyloptena orientalis,0.8546989974855745,0.752071063517026,0.6724308491546769,0.6098598444029509,0.7446808510638298,0.47767545256227373,0.0
Minous dempsterae_Sp4_L (180).tif,Minous dempsterae,Dactyloptena orientalis,0.8546989974855745,0.752071063517026,0.6724308491546769,0.6098598444029509,0.7446808510638298,0.47767545256227373,0.0
Minous dempsterae_Sp4_L (181).tif,Minous dempsterae,Dactyloptena orientalis,0.8546989974855745,0.752071063517026,0.6724308491546769,0.6098598444029509,0.7446808510638298,0.47767545256227373,0.0
Minous dempsterae_Sp4_L (182).tif,Minous dempsterae,Dactyloptena orientalis,0.8546989974855745,0.752071063517026,0.6724308491546769,0.6098598444029509,0.7446808510638298,0.47767545256227373,0.0
Minous dempsterae_Sp4_L (183).tif,Minous dempsterae,Dactyloptena orientalis,0.8546989974855745,0.752071063517026,0.6724308491546769,0.6098598444029509,0.7446808510638298,0.47767545256227373,0.0
Minous dempsterae_Sp4_L (184).tif,Minous dempsterae,Minous dempsterae,0.8686936693348039,0.8149068954213615,0.7752903951623803,0.7424977034393256,0.7956989247311829,0.5071095872883531,0.0
Minous dempsterae_Sp4_L (185).tif,Minous dempsterae,Minous dempsterae,0.8686936693348039,0.8149068954213615,0.7752903951623803,0.7424977034393256,0.7956989247311829,0.5071095872883531,0.0
Minous dempsterae_Sp4_L (186).tif,Minous dempsterae,Minous dempsterae,0.8686936693348039,0.8149068954213615,0.7752903951623803,0.7424977034393256,0.7956989247311829,0.5071095872883531,0.0
Minous dempsterae_Sp4_L (187).tif,Minous dempsterae,Minous dempsterae,0.8686936693348039,0.8149068954213615,0.7752903951623803,0.7424977034393256,0.7956989247311829,0.5071095872883531,0.0
Minous dempsterae_Sp4_L (188).tif,Minous dempsterae,Minous dempsterae,0.8686936693348039,0.8149068954213615,0.7752903951623803,0.7424977034393256,0.7956989247311829,0.5071095872883531,0.0
Minous dempsterae_Sp4_L (189).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (19).tif,Minous dempsterae,Dactyloptena orientalis,0.8546989974855745,0.752071063517026,0.6724308491546769,0.6098598444029509,0.7446808510638298,0.47767545256227373,0.0
Minous dempsterae_Sp4_L (190).tif,Minous dempsterae,Minous dempsterae,0.8686936693348039,0.8149068954213615,0.7752903951623803,0.7424977034393256,0.7956989247311829,0.5071095872883531,0.0
Minous dempsterae_Sp4_L (191).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (192).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (193).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (194).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (195).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (196).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (197).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (198).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (199).tif,Minous dempsterae,Minous dempsterae,0.8686936693348039,0.8149068954213615,0.7752903951623803,0.7424977034393256,0.7956989247311829,0.5071095872883531,0.0
Minous dempsterae_Sp4_L (2).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (20).tif,Minous dempsterae,Dactyloptena orientalis,0.8546989974855745,0.752071063517026,0.6724308491546769,0.6098598444029509,0.7446808510638298,0.47767545256227373,0.0
Minous dempsterae_Sp4_L (200).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (201).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (202).tif,Minous dempsterae,Minous dempsterae,0.8686936693348039,0.8149068954213615,0.7752903951623803,0.7424977034393256,0.7956989247311829,0.5071095872883531,0.0
Minous dempsterae_Sp4_L (203).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (21).tif,Minous dempsterae,Dactyloptena orientalis,0.8546989974855745,0.752071063517026,0.6724308491546769,0.6098598444029509,0.7446808510638298,0.47767545256227373,0.0
Minous dempsterae_Sp4_L (22).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (23).tif,Minous dempsterae,Minous dempsterae,0.8824511310746366,0.8210963276209297,0.7679120039577523,0.7328524414934676,0.8351648351648352,0.5212279903900536,0.0
Minous dempsterae_Sp4_L (24).tif,Minous dempsterae,Minous dempsterae,0.867045762390192,0.8213420198074549,0.784614130120938,0.7534258037378398,0.8444444444444444,0.5273904392526002,0.0
Minous dempsterae_Sp4_L (25).tif,Minous dempsterae,Minous dempsterae,0.867045762390192,0.8213420198074549,0.784614130120938,0.7534258037378398,0.8444444444444444,0.5273904392526002,0.0
Minous dempsterae_Sp4_L (26).tif,Minous dempsterae,Minous dempsterae,0.867045762390192,0.8213420198074549,0.784614130120938,0.7534258037378398,0.8444444444444444,0.5273904392526002,0.0
Minous dempsterae_Sp4_L (27).tif,Minous dempsterae,Minous dempsterae,0.867045762390192,0.8213420198074549,0.784614130120938,0.7534258037378398,0.8444444444444444,0.5273904392526002,0.0
Minous dempsterae_Sp4_L (28).tif,Minous dempsterae,Minous dempsterae,0.8824511310746366,0.8210963276209297,0.7679120039577523,0.7328524414934676,0.8351648351648352,0.5212279903900536,0.0
Minous dempsterae_Sp4_L (29).tif,Minous dempsterae,Minous dempsterae,0.8824511310746366,0.8210963276209297,0.7679120039577523,0.7328524414934676,0.8260869565217391,0.5197142595370331,0.0
Minous dempsterae_Sp4_L (3).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (30).tif,Minous dempsterae,Minous dempsterae,0.8824511310746366,0.8210963276209297,0.7679120039577523,0.7328524414934676,0.8351648351648352,0.5212279903900536,0.0
Minous dempsterae_Sp4_L (31).tif,Minous dempsterae,Dactyloptena orientalis,0.8546989974855745,0.752071063517026,0.6724308491546769,0.6098598444029509,0.7446808510638298,0.47767545256227373,0.0
Minous dempsterae_Sp4_L (32).tif,Minous dempsterae,Dactyloptena orientalis,0.8546989974855745,0.752071063517026,0.6724308491546769,0.6098598444029509,0.7446808510638298,0.47767545256227373,0.0
Minous dempsterae_Sp4_L (33).tif,Minous dempsterae,Dactyloptena orientalis,0.8546989974855745,0.752071063517026,0.6724308491546769,0.6098598444029509,0.7446808510638298,0.47767545256227373,0.0
Minous dempsterae_Sp4_L (34).tif,Minous dempsterae,Minous dempsterae,0.8686936693348039,0.8149068954213615,0.7752903951623803,0.7424977034393256,0.7956989247311829,0.5071095872883531,0.0
Minous dempsterae_Sp4_L (35).tif,Minous dempsterae,Minous dempsterae,0.8686936693348039,0.8149068954213615,0.7752903951623803,0.7424977034393256,0.7956989247311829,0.5071095872883531,0.0
Minous dempsterae_Sp4_L (36).tif,Minous dempsterae,Dactyloptena orientalis,0.8546989974855745,0.752071063517026,0.6724308491546769,0.6098598444029509,0.7446808510638298,0.47767545256227373,0.0
Minous dempsterae_Sp4_L (37).tif,Minous dempsterae,Dactyloptena orientalis,0.8546989974855745,0.752071063517026,0.6724308491546769,0.6098598444029509,0.7446808510638298,0.47767545256227373,0.0
Minous dempsterae_Sp4_L (38).tif,Minous dempsterae,Dactyloptena orientalis,0.8546989974855745,0.752071063517026,0.6724308491546769,0.6098598444029509,0.7446808510638298,0.47767545256227373,0.0
Minous dempsterae_Sp4_L (39).tif,Minous dempsterae,Dactyloptena orientalis,0.8546989974855745,0.752071063517026,0.6724308491546769,0.6098598444029509,0.7446808510638298,0.47767545256227373,0.0
Minous dempsterae_Sp4_L (4).tif,Minous dempsterae,Minous dempsterae,0.8686936693348039,0.8149068954213615,0.7752903951623803,0.7424977034393256,0.7956989247311829,0.5071095872883531,0.0
Minous dempsterae_Sp4_L (40).tif,Minous dempsterae,Dactyloptena orientalis,0.8546989974855745,0.752071063517026,0.6724308491546769,0.6098598444029509,0.7446808510638298,0.47767545256227373,0.0
Minous dempsterae_Sp4_L (41).tif,Minous dempsterae,Minous dempsterae,0.8824511310746366,0.8210963276209297,0.7679120039577523,0.7328524414934676,0.8351648351648352,0.5212279903900536,0.0
Minous dempsterae_Sp4_L (42).tif,Minous dempsterae,Minous dempsterae,0.8686936693348039,0.8149068954213615,0.7752903951623803,0.7424977034393256,0.7956989247311829,0.5071095872883531,0.0
Minous dempsterae_Sp4_L (43).tif,Minous dempsterae,Dactyloptena orientalis,0.8546989974855745,0.752071063517026,0.6724308491546769,0.6098598444029509,0.7446808510638298,0.47767545256227373,0.0
Minous dempsterae_Sp4_L (44).tif,Minous dempsterae,Dactyloptena orientalis,0.8546989974855745,0.752071063517026,0.6724308491546769,0.6098598444029509,0.7446808510638298,0.47767545256227373,0.0
Minous dempsterae_Sp4_L (45).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (46).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (47).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (48).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (49).tif,Minous dempsterae,Minous dempsterae,0.867045762390192,0.8213420198074549,0.784614130120938,0.7534258037378398,0.8444444444444444,0.5273904392526002,0.0
Minous dempsterae_Sp4_L (5).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (50).tif,Minous dempsterae,Minous dempsterae,0.867045762390192,0.8213420198074549,0.784614130120938,0.7534258037378398,0.8444444444444444,0.5273904392526002,0.0
Minous dempsterae_Sp4_L (51).tif,Minous dempsterae,Minous dempsterae,0.867045762390192,0.8213420198074549,0.784614130120938,0.7534258037378398,0.8444444444444444,0.5273904392526002,0.0
Minous dempsterae_Sp4_L (52).tif,Minous dempsterae,Minous dempsterae,0.8824511310746366,0.8210963276209297,0.7679120039577523,0.7328524414934676,0.8351648351648352,0.5212279903900536,0.0
Minous dempsterae_Sp4_L (53).tif,Minous dempsterae,Minous dempsterae,0.8824511310746366,0.8210963276209297,0.7679120039577523,0.7328524414934676,0.8351648351648352,0.5212279903900536,0.0
Minous dempsterae_Sp4_L (54).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (55).tif,Minous dempsterae,Dactyloptena orientalis,0.8546989974855745,0.752071063517026,0.6724308491546769,0.6098598444029509,0.7446808510638298,0.47767545256227373,0.0
Minous dempsterae_Sp4_L (56).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (57).tif,Minous dempsterae,Minous dempsterae,0.8686936693348039,0.8149068954213615,0.7752903951623803,0.7424977034393256,0.7956989247311829,0.5071095872883531,0.0
Minous dempsterae_Sp4_L (58).tif,Minous dempsterae,Minous dempsterae,0.8686936693348039,0.8149068954213615,0.7752903951623803,0.7424977034393256,0.7956989247311829,0.5071095872883531,0.0
Minous dempsterae_Sp4_L (59).tif,Minous dempsterae,Dactyloptena orientalis,0.8546989974855745,0.752071063517026,0.6724308491546769,0.6098598444029509,0.7446808510638298,0.47767545256227373,0.0
Minous dempsterae_Sp4_L (6).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (60).tif,Minous dempsterae,Dactyloptena orientalis,0.8546989974855745,0.752071063517026,0.6724308491546769,0.6098598444029509,0.7446808510638298,0.47767545256227373,0.0
Minous dempsterae_Sp4_L (61).tif,Minous dempsterae,Minous dempsterae,0.8686936693348039,0.8149068954213615,0.7752903951623803,0.7424977034393256,0.7956989247311829,0.5071095872883531,0.0
Minous dempsterae_Sp4_L (62).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (63).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (64).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (65).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (66).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (67).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (68).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (69).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (7).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (70).tif,Minous dempsterae,Brachypterois serrulata,0.7818243024013236,0.6695143333331746,0.5855627749261272,0.5144483187074874,0.6593406593406593,0.3986214591179972,0.0
Minous dempsterae_Sp4_L (71).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (72).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (73).tif,Minous dempsterae,Minous dempsterae,0.8686936693348039,0.8149068954213615,0.7752903951623803,0.7424977034393256,0.7956989247311829,0.5071095872883531,0.0
Minous dempsterae_Sp4_L (74).tif,Minous dempsterae,Dactyloptena orientalis,0.8546989974855745,0.752071063517026,0.6724308491546769,0.6098598444029509,0.7446808510638298,0.47767545256227373,0.0
Minous dempsterae_Sp4_L (75).tif,Minous dempsterae,Dactyloptena orientalis,0.8546989974855745,0.752071063517026,0.6724308491546769,0.6098598444029509,0.7446808510638298,0.47767545256227373,0.0
Minous dempsterae_Sp4_L (76).tif,Minous dempsterae,Dactyloptena orientalis,0.8546989974855745,0.752071063517026,0.6724308491546769,0.6098598444029509,0.7446808510638298,0.47767545256227373,0.0
Minous dempsterae_Sp4_L (77).tif,Minous dempsterae,Dactyloptena orientalis,0.8546989974855745,0.752071063517026,0.6724308491546769,0.6098598444029509,0.7446808510638298,0.47767545256227373,0.0
Minous dempsterae_Sp4_L (78).tif,Minous dempsterae,Dactyloptena orientalis,0.8546989974855745,0.752071063517026,0.6724308491546769,0.6098598444029509,0.7446808510638298,0.47767545256227373,0.0
Minous dempsterae_Sp4_L (79).tif,Minous dempsterae,Dactyloptena orientalis,0.8546989974855745,0.752071063517026,0.6724308491546769,0.6098598444029509,0.7446808510638298,0.47767545256227373,0.0
Minous dempsterae_Sp4_L (8).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (80).tif,Minous dempsterae,Dactyloptena orientalis,0.8546989974855745,0.752071063517026,0.6724308491546769,0.6098598444029509,0.7446808510638298,0.47767545256227373,0.0
Minous dempsterae_Sp4_L (81).tif,Minous dempsterae,Dactyloptena orientalis,0.8546989974855745,0.752071063517026,0.6724308491546769,0.6098598444029509,0.7446808510638298,0.47767545256227373,0.0
Minous dempsterae_Sp4_L (82).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (83).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (84).tif,Minous dempsterae,Minous dempsterae,0.867045762390192,0.8213420198074549,0.784614130120938,0.7534258037378398,0.8444444444444444,0.5273904392526002,0.0
Minous dempsterae_Sp4_L (85).tif,Minous dempsterae,Minous dempsterae,0.867045762390192,0.8213420198074549,0.784614130120938,0.7534258037378398,0.8444444444444444,0.5273904392526002,0.0
