Image,actual_label,predicted_label,BLEU-1,BLEU-2,BLEU-3,BLEU-4,ROUGE-L,METEOR,CIDEr
Minous dempsterae_Sp4_L (119).tif,Minous dempsterae,Minous dempsterae,0.8984545103432726,0.8525083633445939,0.8156031490101927,0.7842844751994575,0.8631578947368421,0.5470486952255181,0.0
Minous dempsterae_Sp4_L (12).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (120).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (121).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (122).tif,Minous dempsterae,Minous dempsterae,0.8984545103432726,0.8525083633445939,0.8156031490101927,0.7842844751994575,0.8631578947368421,0.5470486952255181,0.0
Minous dempsterae_Sp4_L (123).tif,Minous dempsterae,Minous dempsterae,0.8984545103432726,0.8525083633445939,0.8156031490101927,0.7842844751994575,0.8631578947368421,0.5470486952255181,0.0
Minous dempsterae_Sp4_L (124).tif,Minous dempsterae,Minous dempsterae,0.8984545103432726,0.8525083633445939,0.8156031490101927,0.7842844751994575,0.8631578947368421,0.5470486952255181,0.0
Minous dempsterae_Sp4_L (125).tif,Minous dempsterae,Minous dempsterae,0.8984545103432726,0.8525083633445939,0.8156031490101927,0.7842844751994575,0.8631578947368421,0.5470486952255181,0.0
Minous dempsterae_Sp4_L (126).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (127).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (128).tif,Minous dempsterae,Minous dempsterae,0.8984545103432726,0.8525083633445939,0.8156031490101927,0.7842844751994575,0.8631578947368421,0.5470486952255181,0.0
Minous dempsterae_Sp4_L (129).tif,Minous dempsterae,Minous dempsterae,0.8984545103432726,0.8525083633445939,0.8156031490101927,0.7842844751994575,0.8631578947368421,0.5470486952255181,0.0
Minous dempsterae_Sp4_L (13).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (130).tif,Minous dempsterae,Minous dempsterae,0.835608898347269,0.7899599517603603,0.753230379050975,0.7262592379851598,0.8222222222222222,0.5088537275353143,0.0
Minous dempsterae_Sp4_L (131).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (132).tif,Minous dempsterae,Minous dempsterae,0.8984545103432726,0.8525083633445939,0.8156031490101927,0.7842844751994575,0.8631578947368421,0.5470486952255181,0.0
Minous dempsterae_Sp4_L (133).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (134).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (135).tif,Minous dempsterae,Minous dempsterae,0.8984545103432726,0.8525083633445939,0.8156031490101927,0.7842844751994575,0.8631578947368421,0.5470486952255181,0.0
Minous dempsterae_Sp4_L (136).tif,Minous dempsterae,Minous dempsterae,0.8984545103432726,0.8525083633445939,0.8156031490101927,0.7842844751994575,0.8631578947368421,0.5470486952255181,0.0
Minous dempsterae_Sp4_L (137).tif,Minous dempsterae,Minous dempsterae,0.8984545103432726,0.8525083633445939,0.8156031490101927,0.7842844751994575,0.8631578947368421,0.5470486952255181,0.0
Minous dempsterae_Sp4_L (138).tif,Minous dempsterae,Minous dempsterae,0.9142857142857143,0.8458888522202896,0.796378712349357,0.7588993841197904,0.845360824742268,0.536867069746881,0.0
Minous dempsterae_Sp4_L (139).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (14).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (140).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (141).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (142).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (143).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (144).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (145).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (146).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (147).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (148).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (149).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (15).tif,Minous dempsterae,Brachypterois serrulata,0.7571428571428571,0.6457377375319472,0.5558024856639868,0.48164436822921525,0.6105263157894737,0.38851329954943753,0.0
Minous dempsterae_Sp4_L (150).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (151).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (152).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (153).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (154).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (155).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (156).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (157).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (158).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (159).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (16).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (160).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (161).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (162).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (163).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (164).tif,Minous dempsterae,Brachypterois serrulata,0.7777777777777778,0.6619551824230824,0.5726555348454738,0.4946676328576237,0.6391752577319587,0.41722941742312486,0.0
Minous dempsterae_Sp4_L (165).tif,Minous dempsterae,Dactyloptena orientalis,0.8546989974855745,0.752071063517026,0.6724308491546769,0.6098598444029509,0.7446808510638298,0.47767545256227373,0.0
Minous dempsterae_Sp4_L (166).tif,Minous dempsterae,Dactyloptena orientalis,0.8546989974855745,0.752071063517026,0.6724308491546769,0.6098598444029509,0.7446808510638298,0.47767545256227373,0.0
Minous dempsterae_Sp4_L (167).tif,Minous dempsterae,Dactyloptena orientalis,0.8546989974855745,0.752071063517026,0.6724308491546769,0.6098598444029509,0.7446808510638298,0.47767545256227373,0.0
Minous dempsterae_Sp4_L (168).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (169).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (17).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (170).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (171).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (172).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (173).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (174).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (175).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (176).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (177).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (178).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (179).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (18).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (180).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (181).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (182).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (183).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (184).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (185).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (186).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (187).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (188).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (189).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (19).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (190).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (191).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (192).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (193).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (194).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (195).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (196).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (197).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (198).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (199).tif,Minous dempsterae,Brachypterois serrulata,0.7916666666666666,0.6678393442073935,0.576044107998358,0.49686133470424776,0.6391752577319587,0.42418266370863467,0.0
Minous dempsterae_Sp4_L (2).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (20).tif,Minous dempsterae,Minous dempsterae,0.8984545103432726,0.8525083633445939,0.8156031490101927,0.7842844751994575,0.8631578947368421,0.5470486952255181,0.0
Minous dempsterae_Sp4_L (200).tif,Minous dempsterae,Brachypterois serrulata,0.7916666666666666,0.6678393442073935,0.576044107998358,0.49686133470424776,0.6391752577319587,0.42418266370863467,0.0
Minous dempsterae_Sp4_L (201).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (202).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (203).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (21).tif,Minous dempsterae,Minous dempsterae,0.8984545103432726,0.8525083633445939,0.8156031490101927,0.7842844751994575,0.8631578947368421,0.5470486952255181,0.0
Minous dempsterae_Sp4_L (22).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (23).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (24).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (25).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (26).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (27).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (28).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (29).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (3).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (30).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (31).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (32).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (33).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (34).tif,Minous dempsterae,Minous dempsterae,0.8984545103432726,0.8525083633445939,0.8156031490101927,0.7842844751994575,0.8631578947368421,0.5470486952255181,0.0
Minous dempsterae_Sp4_L (35).tif,Minous dempsterae,Minous dempsterae,0.8984545103432726,0.8525083633445939,0.8156031490101927,0.7842844751994575,0.8631578947368421,0.5470486952255181,0.0
Minous dempsterae_Sp4_L (36).tif,Minous dempsterae,Minous dempsterae,0.8984545103432726,0.8525083633445939,0.8156031490101927,0.7842844751994575,0.8631578947368421,0.5470486952255181,0.0
Minous dempsterae_Sp4_L (37).tif,Minous dempsterae,Minous dempsterae,0.8984545103432726,0.8525083633445939,0.8156031490101927,0.7842844751994575,0.8631578947368421,0.5470486952255181,0.0
Minous dempsterae_Sp4_L (38).tif,Minous dempsterae,Minous dempsterae,0.8984545103432726,0.8525083633445939,0.8156031490101927,0.7842844751994575,0.8631578947368421,0.5470486952255181,0.0
Minous dempsterae_Sp4_L (39).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (4).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (40).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (41).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (42).tif,Minous dempsterae,Minous dempsterae,0.8984545103432726,0.8525083633445939,0.8156031490101927,0.7842844751994575,0.8631578947368421,0.5470486952255181,0.0
Minous dempsterae_Sp4_L (43).tif,Minous dempsterae,Minous dempsterae,0.8984545103432726,0.8525083633445939,0.8156031490101927,0.7842844751994575,0.8631578947368421,0.5470486952255181,0.0
Minous dempsterae_Sp4_L (44).tif,Minous dempsterae,Minous dempsterae,0.8984545103432726,0.8525083633445939,0.8156031490101927,0.7842844751994575,0.8631578947368421,0.5470486952255181,0.0
Minous dempsterae_Sp4_L (45).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (46).tif,Minous dempsterae,Minous dempsterae,0.8984545103432726,0.8525083633445939,0.8156031490101927,0.7842844751994575,0.8631578947368421,0.5470486952255181,0.0
Minous dempsterae_Sp4_L (47).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (48).tif,Minous dempsterae,Minous dempsterae,0.8984545103432726,0.8525083633445939,0.8156031490101927,0.7842844751994575,0.8631578947368421,0.5470486952255181,0.0
Minous dempsterae_Sp4_L (49).tif,Minous dempsterae,Minous dempsterae,0.8984545103432726,0.8525083633445939,0.8156031490101927,0.7842844751994575,0.8631578947368421,0.5470486952255181,0.0
Minous dempsterae_Sp4_L (5).tif,Minous dempsterae,Brachypterois serrulata,0.7916666666666666,0.6678393442073935,0.576044107998358,0.49686133470424776,0.6391752577319587,0.42418266370863467,0.0
Minous dempsterae_Sp4_L (50).tif,Minous dempsterae,Minous dempsterae,0.8984545103432726,0.8525083633445939,0.8156031490101927,0.7842844751994575,0.8631578947368421,0.5470486952255181,0.0
Minous dempsterae_Sp4_L (51).tif,Minous dempsterae,Minous dempsterae,0.8984545103432726,0.8525083633445939,0.8156031490101927,0.7842844751994575,0.8631578947368421,0.5470486952255181,0.0
Minous dempsterae_Sp4_L (52).tif,Minous dempsterae,Minous dempsterae,0.8984545103432726,0.8525083633445939,0.8156031490101927,0.7842844751994575,0.8631578947368421,0.5470486952255181,0.0
Minous dempsterae_Sp4_L (53).tif,Minous dempsterae,Minous dempsterae,0.8984545103432726,0.8525083633445939,0.8156031490101927,0.7842844751994575,0.8631578947368421,0.5470486952255181,0.0
Minous dempsterae_Sp4_L (54).tif,Minous dempsterae,Minous dempsterae,0.8984545103432726,0.8525083633445939,0.8156031490101927,0.7842844751994575,0.8631578947368421,0.5470486952255181,0.0
Minous dempsterae_Sp4_L (55).tif,Minous dempsterae,Minous dempsterae,0.8984545103432726,0.8525083633445939,0.8156031490101927,0.7842844751994575,0.8631578947368421,0.5470486952255181,0.0
Minous dempsterae_Sp4_L (56).tif,Minous dempsterae,Minous dempsterae,0.8984545103432726,0.8525083633445939,0.8156031490101927,0.7842844751994575,0.8631578947368421,0.5470486952255181,0.0
Minous dempsterae_Sp4_L (57).tif,Minous dempsterae,Minous dempsterae,0.8984545103432726,0.8525083633445939,0.8156031490101927,0.7842844751994575,0.8631578947368421,0.5470486952255181,0.0
Minous dempsterae_Sp4_L (58).tif,Minous dempsterae,Minous dempsterae,0.8984545103432726,0.8525083633445939,0.8156031490101927,0.7842844751994575,0.8631578947368421,0.5470486952255181,0.0
Minous dempsterae_Sp4_L (59).tif,Minous dempsterae,Minous dempsterae,0.8984545103432726,0.8525083633445939,0.8156031490101927,0.7842844751994575,0.8631578947368421,0.5470486952255181,0.0
Minous dempsterae_Sp4_L (6).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (60).tif,Minous dempsterae,Minous dempsterae,0.8984545103432726,0.8525083633445939,0.8156031490101927,0.7842844751994575,0.8631578947368421,0.5470486952255181,0.0
Minous dempsterae_Sp4_L (61).tif,Minous dempsterae,Minous dempsterae,0.8984545103432726,0.8525083633445939,0.8156031490101927,0.7842844751994575,0.8631578947368421,0.5470486952255181,0.0
Minous dempsterae_Sp4_L (62).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (63).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
Minous dempsterae_Sp4_L (64).tif,Minous dempsterae,Minous dempsterae,0.9129457121230028,0.8748410663994214,0.8460600546669595,0.8231299126806144,0.8842105263157894,0.5706247158959189,0.0
