path,source,true_label,assign_class,maha_min,pca_residual,knn_mean
/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_L (2).tif,Test,Sorsogona tuberculata,Sorsogona tuberculata,27.498028,1.8825506,5.671070963854692
/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_L (20).tif,Test,Sorsogona tuberculata,Sorsogona tuberculata,33.327744,1.8697482,5.8795429105710015
/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_L (21).tif,Test,Sorsogona tuberculata,Sorsogona tuberculata,36.78602,2.1323407,6.161381538624666
/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_L (22).tif,Test,Sorsogona tuberculata,Sorsogona tuberculata,37.674564,2.207578,6.23382410645485
/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_L (3).tif,Test,Sorsogona tuberculata,Sorsogona tuberculata,28.903023,2.1717856,5.7776780409764275
/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_L (4).tif,Test,Sorsogona tuberculata,Sorsogona tuberculata,29.492336,1.8632882,5.762357841928017
/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_L (5).tif,Test,Sorsogona tuberculata,Sorsogona tuberculata,28.248796,1.8635727,5.6183907062958705
/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_L (6).tif,Test,Sorsogona tuberculata,Sorsogona tuberculata,29.570683,2.0030348,5.630451439816963
/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_L (7).tif,Test,Sorsogona tuberculata,Sorsogona tuberculata,31.402351,2.0762825,5.821976393659127
/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_L (8).tif,Test,Sorsogona tuberculata,Sorsogona tuberculata,30.192661,2.0076137,5.667390956434508
/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_L (9).tif,Test,Sorsogona tuberculata,Sorsogona tuberculata,30.271433,2.0038013,5.759709967374802
/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_R (1).tif,Test,Sorsogona tuberculata,Sorsogona tuberculata,36.14591,2.2968152,6.446680068969727
/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_R (10).tif,Test,Sorsogona tuberculata,Sorsogona tuberculata,72.675255,2.4314253,9.552307428319466
/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_R (11).tif,Test,Sorsogona tuberculata,Sorsogona tuberculata,51.823242,2.1257582,7.759916955588128
/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_R (12).tif,Test,Sorsogona tuberculata,Sorsogona tuberculata,92.00836,3.0730581,11.859645151610277
/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_R (13).tif,Test,Sorsogona tuberculata,Sorsogona tuberculata,95.66266,3.7874694,11.990785369873047
/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_R (14).tif,Test,Sorsogona tuberculata,Sorsogona tuberculata,48.926888,2.7634573,7.6083117914199825
/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_R (15).tif,Test,Sorsogona tuberculata,Sorsogona tuberculata,48.73277,2.745779,7.593371654946816
/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_R (16).tif,Test,Sorsogona tuberculata,Sorsogona tuberculata,38.259983,2.408021,6.613136101516982
/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_R (17).tif,Test,Sorsogona tuberculata,Sorsogona tuberculata,37.794434,2.3215003,6.503544222116471
/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_R (18).tif,Test,Sorsogona tuberculata,Sorsogona tuberculata,37.532356,2.2951155,6.534538649320602
/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_R (2).tif,Test,Sorsogona tuberculata,Sorsogona tuberculata,57.220062,2.5773997,8.272787055525084
/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_R (3).tif,Test,Sorsogona tuberculata,Sorsogona tuberculata,58.71558,2.606146,8.457124355037225
/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_R (4).tif,Test,Sorsogona tuberculata,Sorsogona tuberculata,53.24248,2.5542767,7.963032441139221
/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_R (5).tif,Test,Sorsogona tuberculata,Sorsogona tuberculata,37.258484,2.1609616,6.2240030239683914
/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_R (6).tif,Test,Sorsogona tuberculata,Sorsogona tuberculata,37.83389,2.2120717,6.238725807185076
/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_R (7).tif,Test,Sorsogona tuberculata,Sorsogona tuberculata,37.645218,2.1753125,6.1744439776270585
/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_R (8).tif,Test,Sorsogona tuberculata,Sorsogona tuberculata,38.881466,2.2224624,6.273345033128273
/home/reshma/Otolith/otolith_Final/model_data/test/Sorsogona tuberculata/Sorsogona tuberculata_Sp15_R (9).tif,Test,Sorsogona tuberculata,Sorsogona tuberculata,76.161,2.457546,9.890836223561775
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_L (1).tif,Test,Synagrops japonicus,Synagrops japonicus,41.899673,2.7713857,5.630906460285186
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_L (10).tif,Test,Synagrops japonicus,Synagrops japonicus,35.960842,2.3645914,5.086816906757839
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_L (11).tif,Test,Synagrops japonicus,Synagrops japonicus,34.895267,2.3614502,5.195379829406738
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_L (12).tif,Test,Synagrops japonicus,Synagrops japonicus,44.172176,2.8618274,5.705931455607317
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_L (13).tif,Test,Synagrops japonicus,Synagrops japonicus,37.780293,2.4903429,5.2140860620900495
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_L (14).tif,Test,Synagrops japonicus,Synagrops japonicus,33.490704,2.006422,4.994646532364376
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_L (15).tif,Test,Synagrops japonicus,Synagrops japonicus,68.24636,3.5791824,8.88768503189087
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_L (16).tif,Test,Synagrops japonicus,Synagrops japonicus,58.10704,3.7719162,7.129268894195556
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_L (17).tif,Test,Synagrops japonicus,Synagrops japonicus,42.76857,2.5140321,5.355605624432467
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_L (18).tif,Test,Synagrops japonicus,Synagrops japonicus,41.084446,2.365484,5.20621288061142
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_L (19).tif,Test,Synagrops japonicus,Synagrops japonicus,40.555355,2.3347266,5.170186549425125
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_L (2).tif,Test,Synagrops japonicus,Synagrops japonicus,34.890224,2.4256468,5.037533304691315
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_L (20).tif,Test,Synagrops japonicus,Synagrops japonicus,41.35942,2.3775585,5.227739207744598
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_L (21).tif,Test,Synagrops japonicus,Synagrops japonicus,42.26449,2.4087498,5.295767474041634
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_L (22).tif,Test,Synagrops japonicus,Synagrops japonicus,40.58581,2.3847451,5.237730300426483
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_L (23).tif,Test,Synagrops japonicus,Synagrops japonicus,41.573368,2.441583,5.266390662193299
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_L (24).tif,Test,Synagrops japonicus,Synagrops japonicus,44.05943,2.4567537,5.441561396495948
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_L (25).tif,Test,Synagrops japonicus,Synagrops japonicus,41.68182,2.4063447,5.258501728291415
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_L (26).tif,Test,Synagrops japonicus,Synagrops japonicus,42.554394,2.5364265,5.372873342037201
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_L (3).tif,Test,Synagrops japonicus,Synagrops japonicus,38.690918,2.5538676,5.2401276409626005
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_L (4).tif,Test,Synagrops japonicus,Synagrops japonicus,38.516804,2.546591,5.230490219790948
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_L (5).tif,Test,Synagrops japonicus,Synagrops japonicus,35.531796,2.420597,4.988158890008926
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_L (6).tif,Test,Synagrops japonicus,Synagrops japonicus,37.273617,2.480025,5.048710436820984
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_L (7).tif,Test,Synagrops japonicus,Synagrops japonicus,36.10912,2.5150902,5.106555842535148
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_L (8).tif,Test,Synagrops japonicus,Synagrops japonicus,36.460983,2.4546268,5.012246806995521
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_L (9).tif,Test,Synagrops japonicus,Synagrops japonicus,42.905354,2.576874,5.456821998555672
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (1).tif,Test,Synagrops japonicus,Synagrops japonicus,47.586987,2.3536537,6.009267282485962
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (10).tif,Test,Synagrops japonicus,Synagrops japonicus,58.004356,2.5756676,6.592398467063904
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (11).tif,Test,Synagrops japonicus,Synagrops japonicus,52.18287,2.559288,6.229222196340561
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (12).tif,Test,Synagrops japonicus,Synagrops japonicus,51.68907,2.5174403,6.242592550344951
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (13).tif,Test,Synagrops japonicus,Synagrops japonicus,45.61022,3.205431,6.29428334236145
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (14).tif,Test,Synagrops japonicus,Synagrops japonicus,43.92538,2.3800042,5.571751184463501
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (15).tif,Test,Synagrops japonicus,Synagrops japonicus,43.840355,2.1464047,5.388507267610679
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (16).tif,Test,Synagrops japonicus,Synagrops japonicus,43.094734,2.186711,5.403832704202781
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (17).tif,Test,Synagrops japonicus,Synagrops japonicus,39.910976,2.176735,5.288252463207893
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (18).tif,Test,Synagrops japonicus,Synagrops japonicus,60.414658,4.531612,7.854477462768554
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (19).tif,Test,Synagrops japonicus,Synagrops japonicus,43.25477,2.0709186,5.394736711807735
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (2).tif,Test,Synagrops japonicus,Synagrops japonicus,49.40779,2.399789,6.509051128181715
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (20).tif,Test,Synagrops japonicus,Synagrops japonicus,44.376507,2.0475013,5.403831967489372
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (21).tif,Test,Synagrops japonicus,Synagrops japonicus,44.365845,2.0878897,5.4943924151522445
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (22).tif,Test,Synagrops japonicus,Synagrops japonicus,44.063442,2.0815346,5.467738726336968
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (3).tif,Test,Synagrops japonicus,Synagrops japonicus,42.205914,2.071549,5.523680936808489
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (4).tif,Test,Synagrops japonicus,Synagrops japonicus,45.57682,2.153686,5.738548153194686
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (5).tif,Test,Synagrops japonicus,Synagrops japonicus,44.120174,2.3435795,6.068422667498492
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (6).tif,Test,Synagrops japonicus,Synagrops japonicus,48.07784,2.1739519,5.865019380913429
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (7).tif,Test,Synagrops japonicus,Synagrops japonicus,48.53749,2.1758156,5.981574117655657
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (8).tif,Test,Synagrops japonicus,Synagrops japonicus,50.74315,2.4481196,6.07948279844349
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp10_R (9).tif,Test,Synagrops japonicus,Synagrops japonicus,50.805782,2.424927,6.064767703838832
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (1).tif,Test,Synagrops japonicus,Synagrops japonicus,53.48513,2.9976747,6.003154325485229
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (10).tif,Test,Synagrops japonicus,Synagrops japonicus,35.57885,2.0215597,4.663968481199394
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (11).tif,Test,Synagrops japonicus,Synagrops japonicus,35.47014,2.016715,4.662401712651156
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (12).tif,Test,Synagrops japonicus,Synagrops japonicus,36.809296,2.1015804,4.737053243669768
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (13).tif,Test,Synagrops japonicus,Synagrops japonicus,35.96974,2.2310271,4.8981952174036705
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (14).tif,Test,Synagrops japonicus,Synagrops japonicus,35.124233,2.0237238,4.638457610607147
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (15).tif,Test,Synagrops japonicus,Synagrops japonicus,53.14533,2.4424605,5.533555968555708
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (16).tif,Test,Synagrops japonicus,Synagrops japonicus,46.34771,2.2437642,5.0569842596380905
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (17).tif,Test,Synagrops japonicus,Synagrops japonicus,44.990757,2.2436404,4.9922409410428035
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (18).tif,Test,Synagrops japonicus,Synagrops japonicus,47.87699,2.251979,5.171181578154467
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (19).tif,Test,Synagrops japonicus,Synagrops japonicus,48.05797,2.3529224,5.148864816427231
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (2).tif,Test,Synagrops japonicus,Synagrops japonicus,65.450195,2.8555195,6.379614462370776
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (20).tif,Test,Synagrops japonicus,Synagrops japonicus,47.720516,2.2334101,5.053904062509536
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (21).tif,Test,Synagrops japonicus,Synagrops japonicus,47.38312,2.2194214,5.0876873064041135
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (22).tif,Test,Synagrops japonicus,Synagrops japonicus,45.126152,2.1120522,4.9397299436494215
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (23).tif,Test,Synagrops japonicus,Synagrops japonicus,57.12575,3.4621885,6.788010120391846
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (24).tif,Test,Synagrops japonicus,Synagrops japonicus,47.50328,2.1983736,5.026293056759139
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (25).tif,Test,Synagrops japonicus,Synagrops japonicus,46.095886,2.170366,4.9902363574504855
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (26).tif,Test,Synagrops japonicus,Synagrops japonicus,47.980457,2.3289838,5.150912917852402
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (3).tif,Test,Synagrops japonicus,Synagrops japonicus,45.399124,2.4489136,5.274391698019157
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (4).tif,Test,Synagrops japonicus,Synagrops japonicus,44.303593,2.4533665,5.197118088006973
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (5).tif,Test,Synagrops japonicus,Synagrops japonicus,43.082043,2.3932302,5.167584036588669
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (6).tif,Test,Synagrops japonicus,Synagrops japonicus,39.716297,2.3025393,4.9867054219197255
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (7).tif,Test,Synagrops japonicus,Synagrops japonicus,46.48024,2.3487887,5.277241989748131
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (8).tif,Test,Synagrops japonicus,Synagrops japonicus,40.087345,2.1868773,4.852872121708045
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_L (9).tif,Test,Synagrops japonicus,Synagrops japonicus,41.463943,2.264233,4.99619539141655
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (1).tif,Test,Synagrops japonicus,Synagrops japonicus,49.432583,2.3795953,5.802156236919661
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (10).tif,Test,Synagrops japonicus,Synagrops japonicus,46.369698,2.319058,5.517065314802428
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (11).tif,Test,Synagrops japonicus,Synagrops japonicus,45.383034,2.3078914,5.489323832507036
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (12).tif,Test,Synagrops japonicus,Synagrops japonicus,47.50949,2.3415174,5.581655691380404
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (13).tif,Test,Synagrops japonicus,Synagrops japonicus,36.33952,2.1610427,4.932393748760223
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (14).tif,Test,Synagrops japonicus,Synagrops japonicus,34.84003,2.08387,4.844171701225539
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (15).tif,Test,Synagrops japonicus,Synagrops japonicus,36.048576,2.0736985,4.867779652590655
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (16).tif,Test,Synagrops japonicus,Synagrops japonicus,35.40971,2.0901003,4.84772475436618
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (17).tif,Test,Synagrops japonicus,Synagrops japonicus,35.903915,2.098674,4.869823152537249
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (18).tif,Test,Synagrops japonicus,Synagrops japonicus,34.874897,2.077429,4.844296836371325
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (19).tif,Test,Synagrops japonicus,Synagrops japonicus,38.686962,2.3072028,5.18179009949949
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (2).tif,Test,Synagrops japonicus,Synagrops japonicus,44.243004,2.4255507,5.239998483176135
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (20).tif,Test,Synagrops japonicus,Synagrops japonicus,39.060844,2.5903683,5.971677589416504
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (21).tif,Test,Synagrops japonicus,Synagrops japonicus,90.57552,4.029486,10.023692149634265
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (22).tif,Test,Synagrops japonicus,Synagrops japonicus,62.408176,3.4296753,8.12885879352977
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (23).tif,Test,Synagrops japonicus,Synagrops japonicus,32.376656,2.001714,4.938925139904022
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (24).tif,Test,Synagrops japonicus,Synagrops japonicus,32.87385,1.9943451,4.886275902986527
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (25).tif,Test,Synagrops japonicus,Synagrops japonicus,33.7702,2.0962548,4.969874699489723
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (3).tif,Test,Synagrops japonicus,Synagrops japonicus,42.30981,2.407113,5.193097578997515
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (4).tif,Test,Synagrops japonicus,Synagrops japonicus,47.935368,2.5250027,5.350093063471581
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (5).tif,Test,Synagrops japonicus,Synagrops japonicus,43.458065,2.3623862,5.27373990964403
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (6).tif,Test,Synagrops japonicus,Synagrops japonicus,54.83705,3.0389805,6.360512655529281
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (7).tif,Test,Synagrops japonicus,Synagrops japonicus,46.017807,2.2437482,5.502308522836814
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (8).tif,Test,Synagrops japonicus,Synagrops japonicus,47.388103,2.3561869,5.579847576136492
/home/reshma/Otolith/otolith_Final/model_data/test/Synagrops japonicus/Synagrops_japonicus_Sp9_R (9).tif,Test,Synagrops japonicus,Synagrops japonicus,47.29941,2.378505,5.556556254181166
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (1).tif,Test,Uranoscopus sp,Uranoscopus sp,29.936335,1.3321303,2.392192859205504
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (10).tif,Test,Uranoscopus sp,Uranoscopus sp,38.32703,1.5235734,2.656880142688751
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (11).tif,Test,Uranoscopus sp,Uranoscopus sp,43.311783,1.5278102,2.6639558120100695
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (12).tif,Test,Uranoscopus sp,Uranoscopus sp,36.679382,1.468313,2.5074435157727226
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (13).tif,Test,Uranoscopus sp,Uranoscopus sp,35.441113,1.533156,2.523514257669449
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (14).tif,Test,Uranoscopus sp,Uranoscopus sp,34.85106,1.4948639,2.4994624038069446
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (15).tif,Test,Uranoscopus sp,Uranoscopus sp,36.73571,1.579533,2.5510934734344484
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (16).tif,Test,Uranoscopus sp,Uranoscopus sp,30.425013,1.410277,2.3495584774017333
/home/reshma/Otolith/otolith_Final/model_data/test/Uranoscopus sp/Uranoscopus sp_Sp10_L (17).tif,Test,Uranoscopus sp,Uranoscopus sp,32.513565,1.4428747,2.4246011347722036
